"ID","Year_Birth","Education","Marital_Status","Income","Kidhome","Teenhome","Dt_Customer","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","NumDealsPurchases","NumWebPurchases","NumStorePurchases","AcceptedCmp","Complain","Response"
3491,1975,"Graduation","Together",55914,0,1,"29-04-2013",32,384,60,364,119,101,4,11,8,0,0,"0"
8029,1988,"Master","Single",90247,0,0,"29-04-2014",27,1184,32,352,21,16,1,3,7,1,0,"1"
7875,1949,"Graduation","Married",72025,0,0,"29-04-2014",46,967,0,617,43,50,1,4,13,1,0,"1"
5863,1953,"Graduation","Married",47703,0,1,"29-05-2013",95,359,0,134,13,26,4,6,8,0,0,"0"
6379,1949,"Master","Widow",47570,1,1,"29-05-2013",3,67,1,20,0,2,3,2,2,0,0,"1"
1127,1973,"PhD","Married",85844,0,0,"29-05-2014",62,938,19,843,25,95,1,6,7,1,0,"0"
7959,1961,"Graduation","Married",79410,0,0,"29-05-2014",19,658,80,483,123,13,1,3,5,0,0,"0"
4055,1992,"Basic","Single",18746,1,0,"29-05-2014",41,2,10,11,12,9,2,3,3,0,0,"0"
6457,1976,"Graduation","Divorced",64892,0,1,"29-05-2014",77,527,24,230,32,24,2,6,12,0,0,"0"
7053,1966,"PhD","Single",78420,0,0,"29-06-2013",75,604,28,674,91,28,1,3,8,0,0,"0"
5204,1971,"Graduation","Together",74538,0,0,"29-06-2013",21,380,98,733,110,112,1,8,5,1,0,"1"
2392,1972,"Graduation","Married",40321,1,1,"29-07-2013",59,44,4,21,6,0,2,3,3,0,0,"0"
1920,1972,"Graduation","Married",40321,1,1,"29-07-2013",59,44,4,21,6,0,2,3,3,0,0,"0"
10992,1967,"Graduation","Together",75702,1,1,"29-08-2012",77,650,28,353,45,42,5,4,11,0,0,"0"
4122,1975,"Graduation","Married",79205,0,0,"29-08-2012",73,504,23,117,179,28,1,6,4,0,0,"1"
11181,1949,"PhD","Married",156924,0,0,"29-08-2013",85,2,1,2,1,1,0,0,0,0,0,"0"
10343,1991,"2n Cycle","Single",61618,0,0,"29-09-2012",27,605,91,399,0,45,2,3,8,0,0,"0"
1103,1976,"Master","Married",81929,1,0,"29-09-2012",60,1486,55,278,49,0,2,4,10,1,0,"1"
8932,1969,"Master","Together",65176,0,1,"29-10-2012",57,960,28,183,220,70,4,9,6,0,0,"0"
4211,1986,"Basic","Married",20425,1,0,"29-10-2012",5,4,12,5,3,16,2,2,3,0,0,"0"
4324,1989,"Graduation","Married",42387,1,0,"29-10-2012",42,235,0,235,19,4,5,8,7,0,0,"0"
7373,1952,"PhD","Divorced",46610,0,2,"29-10-2012",8,96,12,96,33,22,6,4,6,0,0,"1"
10905,1955,"Graduation","Together",42586,1,1,"29-10-2012",7,194,2,56,0,0,5,4,6,0,0,"1"
8910,1955,"Graduation","Together",42586,1,1,"29-10-2012",7,194,2,56,0,0,5,4,6,0,0,"1"
2894,1985,"Graduation","Single",72903,0,0,"29-10-2013",74,1067,138,750,0,19,1,7,8,1,0,"1"
368,1974,"Graduation","Married",40049,0,1,"29-11-2012",61,91,65,52,10,44,3,3,6,0,0,"0"
528,1978,"Graduation","Married",65819,0,0,"29-11-2012",99,267,38,701,149,165,1,5,10,0,0,"0"
907,1975,"Graduation","Married",46149,0,1,"29-11-2013",36,254,6,71,4,0,5,5,7,0,0,"0"
286,1952,"Graduation","Single",44213,1,1,"29-11-2013",48,95,11,35,0,4,4,2,5,0,0,"0"
8151,1990,"Basic","Married",24279,0,0,"29-12-2012",6,16,36,21,20,62,1,4,3,0,0,"0"
7141,1986,"Master","Single",21888,1,0,"29-12-2012",15,88,10,46,2,3,4,5,2,0,0,"1"
1065,1963,"Graduation","Single",80695,0,0,"29-12-2013",85,557,129,984,193,37,1,5,5,0,0,"0"
7327,1959,"PhD","Married",36732,1,1,"29-12-2013",71,21,5,3,10,1,3,1,4,0,0,"0"
6215,1977,"Graduation","Married",31353,1,1,"29-12-2013",24,10,0,10,3,1,2,1,2,0,0,"1"
4741,1974,"2n Cycle","Married",65463,1,0,"30-01-2014",17,391,32,70,21,32,2,6,9,0,0,"0"
6292,1986,"PhD","Married",82333,0,0,"30-03-2013",60,1311,0,359,46,89,1,4,10,1,0,"1"
2724,1981,"Master","Single",36143,1,0,"30-03-2014",33,12,0,1,0,0,1,0,2,0,0,"0"
8418,1958,"2n Cycle","Single",38741,1,1,"30-03-2014",60,7,10,17,8,6,2,2,3,0,0,"0"
6019,1971,"PhD","Married",37126,1,0,"30-03-2014",9,45,3,9,4,4,1,1,2,0,0,"1"
3865,1977,"2n Cycle","Together",20981,0,0,"30-04-2013",14,2,12,10,6,13,1,3,2,0,0,"1"
9960,1991,"Basic","Single",26868,1,0,"30-04-2014",52,0,0,1,8,3,1,1,2,0,0,"0"
1050,1952,"Graduation","Married",28332,0,0,"30-04-2014",58,14,10,13,4,15,1,2,4,0,0,"0"
8341,1969,"PhD","Married",30396,1,0,"30-04-2014",22,15,0,6,0,1,2,1,2,0,0,"1"
9967,1974,"Graduation","Divorced",53034,1,1,"30-05-2013",30,160,15,196,15,11,8,6,7,0,0,"0"
1324,1988,"Graduation","Married",38872,1,0,"30-05-2013",93,23,3,21,3,19,2,3,3,0,0,"0"
10203,1990,"Graduation","Single",26095,1,0,"30-06-2013",77,11,7,9,3,1,1,1,3,0,0,"0"
773,1971,"Master","Divorced",42835,1,1,"30-06-2013",64,379,4,93,12,9,7,6,4,0,0,"0"
6653,1970,"PhD","Married",55158,1,1,"30-07-2012",72,293,0,87,4,11,4,7,5,0,0,"1"
938,1981,"Graduation","Married",40211,1,1,"30-07-2013",30,51,1,7,2,1,2,2,2,0,0,"0"
6287,1986,"Graduation","Together",34728,1,0,"30-07-2013",2,14,0,16,0,0,1,1,2,0,0,"1"
8143,1985,"PhD","Single",37929,0,0,"30-07-2013",49,202,2,46,3,2,2,4,5,0,0,"1"
4910,1967,"Graduation","Divorced",68743,0,0,"30-08-2012",81,1132,134,384,175,134,1,11,13,0,0,"0"
3645,1972,"PhD","Single",27213,1,0,"30-08-2012",19,19,3,26,10,9,3,2,4,0,0,"1"
800,1960,"Graduation","Together",44512,1,1,"30-08-2013",57,23,1,6,0,0,2,1,3,0,0,"0"
1072,1965,"PhD","Single",40760,0,1,"30-08-2013",64,70,0,17,0,0,2,2,3,0,0,"0"
8405,1979,"Graduation","Divorced",68274,1,1,"30-09-2013",83,135,25,51,23,25,2,4,5,0,0,"0"
8026,1952,"Graduation","Married",62998,0,1,"30-09-2013",10,120,58,73,65,89,5,5,5,0,0,"0"
4673,1963,"PhD","Married",81300,0,1,"30-10-2012",17,1004,12,145,32,12,3,10,5,0,0,"1"
1676,1975,"Graduation","Married",43057,0,1,"30-10-2013",30,213,2,44,0,2,4,4,5,0,0,"0"
5250,1943,"Master","Widow",NA,0,0,"30-10-2013",75,532,126,490,164,126,1,5,11,1,0,"1"
3807,1955,"Graduation","Together",59925,0,1,"30-11-2012",83,473,21,176,19,21,3,9,9,0,0,"0"
378,1971,"Graduation","Married",52531,0,0,"30-12-2012",68,283,112,151,51,72,2,7,10,0,0,"0"
2131,1959,"PhD","Divorced",62859,0,1,"30-12-2012",37,1063,89,102,16,12,4,9,6,0,0,"0"
3547,1969,"Master","Together",41021,1,0,"30-12-2012",12,14,7,9,6,16,2,2,3,0,0,"1"
1542,1975,"Graduation","Single",56243,1,2,"30-12-2013",26,347,0,35,4,3,6,4,8,0,0,"0"
5300,1973,"Master","Married",38961,1,0,"30-12-2013",60,19,7,19,0,1,1,2,2,0,0,"0"
3139,1982,"2n Cycle","Single",74116,0,0,"30-12-2013",53,871,111,704,145,55,1,4,10,0,0,"0"
2574,1977,"PhD","Married",61996,0,1,"31-01-2013",27,1050,12,144,0,0,3,6,8,0,0,"1"
6606,1969,"Master","Married",70091,1,0,"31-03-2013",11,964,34,137,15,0,2,5,10,0,0,"0"
11013,1987,"Graduation","Together",67605,0,0,"31-03-2013",84,336,28,282,184,54,1,2,6,0,0,"0"
4279,1963,"2n Cycle","Single",39548,1,1,"31-03-2014",87,15,4,10,3,4,2,1,3,0,0,"0"
7106,1943,"PhD","Married",75865,0,0,"31-03-2014",73,483,0,591,156,0,1,3,10,0,0,"0"
3182,1973,"PhD","Single",46854,1,1,"31-03-2014",81,96,1,79,7,1,6,5,3,0,0,"1"
4385,1981,"PhD","Single",36038,1,0,"31-05-2013",82,23,0,15,0,2,2,3,3,0,0,"0"
1612,1981,"PhD","Single",NA,1,0,"31-05-2013",82,23,0,15,0,2,2,3,3,0,0,"0"
9422,1989,"Graduation","Married",38360,1,0,"31-05-2013",26,36,2,42,20,21,2,2,4,0,0,"0"
6181,1950,"2n Cycle","Together",52203,0,0,"31-07-2012",36,488,21,238,56,108,1,8,11,0,0,"0"
10735,1971,"Graduation","Single",22804,1,0,"31-07-2013",75,14,1,7,2,1,1,2,2,0,0,"0"
7787,1960,"Graduation","Together",62807,0,1,"31-08-2012",83,526,28,135,10,21,3,5,12,0,0,"0"
8652,1946,"Graduation","Together",37760,0,0,"31-08-2012",20,84,5,38,150,12,2,4,6,0,0,"0"
5589,1964,"Graduation","Divorced",51983,0,1,"31-08-2012",95,631,0,115,10,7,3,9,10,0,0,"0"
2453,1960,"Graduation","Together",62807,0,1,"31-08-2012",83,526,28,135,10,21,3,5,12,0,0,"0"
8852,1976,"Graduation","Married",61064,0,1,"31-08-2012",80,387,126,342,0,45,5,8,11,0,0,"0"
8867,1988,"PhD","Married",67546,0,0,"31-08-2012",90,864,134,768,150,38,1,4,5,0,0,"0"
5871,1979,"Master","Together",24401,0,0,"31-08-2012",98,73,28,217,10,24,3,6,6,0,0,"0"
6354,1984,"Graduation","Together",15345,1,0,"31-08-2012",51,5,2,16,3,2,2,1,2,0,0,"1"
1377,1954,"Master","Widow",44551,0,1,"31-08-2013",24,182,4,33,0,0,2,4,5,0,0,"0"
10307,1956,"Graduation","Married",50387,0,2,"31-08-2013",91,369,9,87,12,14,3,6,8,0,0,"0"
3859,1947,"PhD","Together",73059,0,1,"31-08-2013",36,410,112,420,0,82,1,9,13,0,0,"0"
3170,1957,"Master","Together",68148,0,0,"31-08-2013",86,389,66,408,37,57,1,4,6,0,0,"0"
7793,1976,"Graduation","Together",62061,0,1,"31-08-2013",12,641,7,84,0,30,3,10,7,0,0,"0"
3867,1947,"PhD","Together",73059,0,1,"31-08-2013",36,410,112,420,0,82,1,9,13,0,0,"0"
4865,1974,"Master","Divorced",53367,1,1,"31-08-2013",2,229,7,140,10,3,7,5,8,0,0,"1"
2431,1990,"Graduation","Married",18222,0,0,"31-12-2012",70,12,4,19,12,6,1,2,3,0,0,"0"
4339,1970,"PhD","Married",67353,0,1,"31-12-2013",37,702,17,151,0,8,5,5,12,0,0,"0"
3602,1958,"Master","Married",51412,0,1,"31-12-2013",42,140,3,29,4,5,2,3,4,0,0,"0"
6974,1972,"PhD","Together",83443,0,0,"31-12-2013",89,518,42,742,55,56,1,6,5,0,0,"0"
